item_root,group_file,id,name,desc,has_icon,has_icon_raw,price,cash_flag,slot_max,xml_relpath,png_dir_relpath,icon_png_relpath,icon_raw_png_relpath
Etc,0400,4000088,Jr. Pepe's Fish,"A snackery of Jr. Pepe : a live, fresh fish.",1,1,32,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000088/info,Item/Item.wz/Etc/0400.img/04000088/info/icon.png,Item/Item.wz/Etc/0400.img/04000088/info/iconRaw.png
Etc,0400,4000089,Littleman A's Badge,The badge of Littleman A,1,1,37,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000089/info,Item/Item.wz/Etc/0400.img/04000089/info/icon.png,Item/Item.wz/Etc/0400.img/04000089/info/iconRaw.png
Etc,0400,4000090,Littleman B's Name Plate,The name plate of Littleman B,1,1,38,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000090/info,Item/Item.wz/Etc/0400.img/04000090/info/icon.png,Item/Item.wz/Etc/0400.img/04000090/info/iconRaw.png
Etc,0400,4000091,Littleman C's Necklace,The necklace of Littleman C.,1,1,40,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000091/info,Item/Item.wz/Etc/0400.img/04000091/info/icon.png,Item/Item.wz/Etc/0400.img/04000091/info/iconRaw.png
Etc,0400,4000092,Leader A's Shades,The shades of leader A,1,1,66,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000092/info,Item/Item.wz/Etc/0400.img/04000092/info/icon.png,Item/Item.wz/Etc/0400.img/04000092/info/iconRaw.png
Etc,0400,4000093,Leader B's Charm,The charm of Leader B.,1,1,72,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000093/info,Item/Item.wz/Etc/0400.img/04000093/info/icon.png,Item/Item.wz/Etc/0400.img/04000093/info/iconRaw.png
Etc,0400,4000094,Boss's Pomade,Boss's pomade.,1,1,190,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000094/info,Item/Item.wz/Etc/0400.img/04000094/info/icon.png,Item/Item.wz/Etc/0400.img/04000094/info/iconRaw.png
Etc,0400,4000095,Rat Trap,Some one must have set up this rat trap. Make sure it doesn't go off.,1,1,27,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000095/info,Item/Item.wz/Etc/0400.img/04000095/info/icon.png,Item/Item.wz/Etc/0400.img/04000095/info/iconRaw.png
Etc,0400,4000096,Hard Walnut,A hard walnut that may have been nibbled away before.,1,1,30,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000096/info,Item/Item.wz/Etc/0400.img/04000096/info/icon.png,Item/Item.wz/Etc/0400.img/04000096/info/iconRaw.png
Etc,0400,4000097,Spiderweb,A small spiderweb that's been intricately made. Sticks onto anything.,1,1,15,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000097/info,Item/Item.wz/Etc/0400.img/04000097/info/icon.png,Item/Item.wz/Etc/0400.img/04000097/info/iconRaw.png
Etc,0400,4000098,Sticky Spiderweb,A very adhesive spiderweb. Much more sticky than the regular spiderweb.,1,1,22,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000098/info,Item/Item.wz/Etc/0400.img/04000098/info/icon.png,Item/Item.wz/Etc/0400.img/04000098/info/iconRaw.png
Etc,0400,4000099,Bloctopus Key Chain,"A small, octopus-shaped key chain made out of plastic.",1,1,32,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000099/info,Item/Item.wz/Etc/0400.img/04000099/info/icon.png,Item/Item.wz/Etc/0400.img/04000099/info/iconRaw.png
Etc,0400,4000100,Plastic Crown,A toy crown made out of plastic.,1,1,34,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000100/info,Item/Item.wz/Etc/0400.img/04000100/info/icon.png,Item/Item.wz/Etc/0400.img/04000100/info/iconRaw.png
Etc,0400,4000101,Yellow Toy Block,A toy block that's a part of Golem.,1,1,40,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000101/info,Item/Item.wz/Etc/0400.img/04000101/info/icon.png,Item/Item.wz/Etc/0400.img/04000101/info/iconRaw.png
Etc,0400,4000102,Blue Toy Block,A toy block that's a part of Golem,1,1,50,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000102/info,Item/Item.wz/Etc/0400.img/04000102/info/icon.png,Item/Item.wz/Etc/0400.img/04000102/info/iconRaw.png
Etc,0400,4000103,Propeller,A propeller that's a part of the toy plane.,1,1,32,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000103/info,Item/Item.wz/Etc/0400.img/04000103/info/icon.png,Item/Item.wz/Etc/0400.img/04000103/info/iconRaw.png
Etc,0400,4000104,Motor,A motor that's a part of the toy plane.,1,1,34,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000104/info,Item/Item.wz/Etc/0400.img/04000104/info/icon.png,Item/Item.wz/Etc/0400.img/04000104/info/iconRaw.png
Etc,0400,4000105,Plane Controller,A controller used to navigate the toy plane.,1,1,36,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000105/info,Item/Item.wz/Etc/0400.img/04000105/info/icon.png,Item/Item.wz/Etc/0400.img/04000105/info/iconRaw.png
Etc,0400,4000106,Teddy's Cotton,A soft piece of cotton from Teddy.,1,1,24,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000106/info,Item/Item.wz/Etc/0400.img/04000106/info/icon.png,Item/Item.wz/Etc/0400.img/04000106/info/iconRaw.png
Etc,0400,4000107,Teddy's Yellow Ribbon,A yellow ribbon from Teddy.,1,1,26,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000107/info,Item/Item.wz/Etc/0400.img/04000107/info/icon.png,Item/Item.wz/Etc/0400.img/04000107/info/iconRaw.png
Etc,0400,4000108,Panda Doll,"A small, adorable-looking panda doll. Looks so real that it may just get up and walk around any minute.",1,1,32,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000108/info,Item/Item.wz/Etc/0400.img/04000108/info/icon.png,Item/Item.wz/Etc/0400.img/04000108/info/iconRaw.png
Etc,0400,4000109,Toy Duckling,A miniature toy duckling with wheels.,1,1,30,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000109/info,Item/Item.wz/Etc/0400.img/04000109/info/icon.png,Item/Item.wz/Etc/0400.img/04000109/info/iconRaw.png
Etc,0400,4000110,Toy Trojan Sword,A plastic sword from the toy trojan.,1,1,37,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000110/info,Item/Item.wz/Etc/0400.img/04000110/info/icon.png,Item/Item.wz/Etc/0400.img/04000110/info/iconRaw.png
Etc,0400,4000111,Cheap Battery,A cheap battery from the inside of a robot. Looks like it still can be used for a little bit.,1,1,38,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000111/info,Item/Item.wz/Etc/0400.img/04000111/info/icon.png,Item/Item.wz/Etc/0400.img/04000111/info/iconRaw.png
Etc,0400,4000112,Mechanical Heart,A mechanical heart from the inside of the robot. Looks like it's still working.,1,1,42,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000112/info,Item/Item.wz/Etc/0400.img/04000112/info/icon.png,Item/Item.wz/Etc/0400.img/04000112/info/iconRaw.png
Etc,0400,4000113,Clock Spring,A tiny spring of the clock.,1,1,30,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000113/info,Item/Item.wz/Etc/0400.img/04000113/info/icon.png,Item/Item.wz/Etc/0400.img/04000113/info/iconRaw.png
Etc,0400,4000114,Table Clock,A very pretty-looking table clock. It's still running.,1,1,40,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000114/info,Item/Item.wz/Etc/0400.img/04000114/info/icon.png,Item/Item.wz/Etc/0400.img/04000114/info/iconRaw.png
Etc,0400,4000115,Cog,An important part of a clock.,1,1,34,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000115/info,Item/Item.wz/Etc/0400.img/04000115/info/icon.png,Item/Item.wz/Etc/0400.img/04000115/info/iconRaw.png
Etc,0400,4000116,Small Egg,"Small egg, which is easily breakable",1,1,34,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000116/info,Item/Item.wz/Etc/0400.img/04000116/info/icon.png,Item/Item.wz/Etc/0400.img/04000116/info/iconRaw.png
Etc,0400,4000117,Space Food,Food from the Space. You are not supposed to eat this.,1,1,40,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000117/info,Item/Item.wz/Etc/0400.img/04000117/info/icon.png,Item/Item.wz/Etc/0400.img/04000117/info/iconRaw.png
Etc,0400,4000118,Small Spaceship,Small-sized spaceship. There seems to be a special way of making this work,1,1,42,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000118/info,Item/Item.wz/Etc/0400.img/04000118/info/icon.png,Item/Item.wz/Etc/0400.img/04000118/info/iconRaw.png
Etc,0400,4000119,Receiving Apparatus,"Apparatus, which enables you to receive informations from the space. There seems to be a special way of making this work",1,1,50,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000119/info,Item/Item.wz/Etc/0400.img/04000119/info/icon.png,Item/Item.wz/Etc/0400.img/04000119/info/iconRaw.png
Etc,0400,4000120,Mateon's Tentacle,"Mateon's tentacle, which collects lots of information.",1,1,38,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000120/info,Item/Item.wz/Etc/0400.img/04000120/info/icon.png,Item/Item.wz/Etc/0400.img/04000120/info/iconRaw.png
Etc,0400,4000121,Plateon's Helmet,A helmet that Plateon wears all the times. It's slimy inside,1,1,42,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000121/info,Item/Item.wz/Etc/0400.img/04000121/info/icon.png,Item/Item.wz/Etc/0400.img/04000121/info/iconRaw.png
Etc,0400,4000122,Mecateon's Laser Gun,A laser gun that Mecateon carries. There seems to be a special way of making this work,1,1,52,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000122/info,Item/Item.wz/Etc/0400.img/04000122/info/icon.png,Item/Item.wz/Etc/0400.img/04000122/info/iconRaw.png
Etc,0400,4000123,Worn-Out Goggle,It is a worn-out goggle. It is too small.,1,1,36,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000123/info,Item/Item.wz/Etc/0400.img/04000123/info/icon.png,Item/Item.wz/Etc/0400.img/04000123/info/iconRaw.png
Etc,0400,4000124,Rombot's Memory Card,A memory card that contains the program that controls Rombot.,1,1,60,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000124/info,Item/Item.wz/Etc/0400.img/04000124/info/icon.png,Item/Item.wz/Etc/0400.img/04000124/info/iconRaw.png
Etc,0400,4000125,Chief Gray's Sign,A sign only the Chief Grays have. The mystical power that the Chief Gray's possess seem to originate from it.,1,1,55,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000125/info,Item/Item.wz/Etc/0400.img/04000125/info/icon.png,Item/Item.wz/Etc/0400.img/04000125/info/iconRaw.png
Etc,0400,4000126,MT-09's Fuel,A fuel tank of MT-09 that contains unknown liquid. Looks like it has a lot of punch even with a small amount.,1,1,65,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000126/info,Item/Item.wz/Etc/0400.img/04000126/info/icon.png,Item/Item.wz/Etc/0400.img/04000126/info/iconRaw.png
Etc,0400,4000127,Toy Drum,A toy drum from the Drum Bunny.,1,1,36,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000127/info,Item/Item.wz/Etc/0400.img/04000127/info/icon.png,Item/Item.wz/Etc/0400.img/04000127/info/iconRaw.png
Etc,0400,4000128,Buffy Hat,A multi-colored hat from Buffy.,1,1,75,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000128/info,Item/Item.wz/Etc/0400.img/04000128/info/icon.png,Item/Item.wz/Etc/0400.img/04000128/info/iconRaw.png
Etc,0400,4000129,Lazy Buffy Marble,A marble from the tip of the hat that Lazy Buffy wore. Seems to have a mystierious power hidden in it.,1,1,80,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000129/info,Item/Item.wz/Etc/0400.img/04000129/info/icon.png,Item/Item.wz/Etc/0400.img/04000129/info/iconRaw.png
Etc,0400,4000130,Buffoon's Grandpa Clock,"An old, humongous grandfather's clock Buffoon uses as a weapon.",1,1,90,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000130/info,Item/Item.wz/Etc/0400.img/04000130/info/icon.png,Item/Item.wz/Etc/0400.img/04000130/info/iconRaw.png
Etc,0400,4000131,Deep Buffoon's Rock Piece,A rock piece that Deep Buffoon donned on its waste. Quite heavy.,1,1,100,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000131/info,Item/Item.wz/Etc/0400.img/04000131/info/icon.png,Item/Item.wz/Etc/0400.img/04000131/info/iconRaw.png
Etc,0400,4000132,Ghost Pirate Key,A key stuck on the boat that Pirate was riding on.,1,1,115,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000132/info,Item/Item.wz/Etc/0400.img/04000132/info/icon.png,Item/Item.wz/Etc/0400.img/04000132/info/iconRaw.png
Etc,0400,4000133,Dual Pirate's Propeller,A propeller of the boat that Dual Pirate rides on.,1,1,120,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000133/info,Item/Item.wz/Etc/0400.img/04000133/info/icon.png,Item/Item.wz/Etc/0400.img/04000133/info/iconRaw.png
Etc,0400,4000134,Viking Sail,A sail on the ship that Viking was riding on.,1,1,135,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000134/info,Item/Item.wz/Etc/0400.img/04000134/info/icon.png,Item/Item.wz/Etc/0400.img/04000134/info/iconRaw.png
Etc,0400,4000135,Gigantic Viking Hat,A huge hat that Gigantic Viking donned.,1,1,145,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000135/info,Item/Item.wz/Etc/0400.img/04000135/info/icon.png,Item/Item.wz/Etc/0400.img/04000135/info/iconRaw.png
Etc,0400,4000136,Coconut,A fresh coconut made in Florina Beach.,1,1,145,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000136/info,Item/Item.wz/Etc/0400.img/04000136/info/icon.png,Item/Item.wz/Etc/0400.img/04000136/info/iconRaw.png
Etc,0400,4000137,Subordinate D Fingernail,Looks like a fingernail of a Subordinate D.,1,1,61,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000137/info,Item/Item.wz/Etc/0400.img/04000137/info/icon.png,Item/Item.wz/Etc/0400.img/04000137/info/iconRaw.png
Etc,0400,4000138,Lady Boss's Comb,A comb that the lady boss always carries with.,1,1,500,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000138/info,Item/Item.wz/Etc/0400.img/04000138/info/icon.png,Item/Item.wz/Etc/0400.img/04000138/info/iconRaw.png
Etc,0400,4000139,Bodyguard A's Tie Pin,A pin stuck on the tie of Bodyguard A.,1,1,350,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000139/info,Item/Item.wz/Etc/0400.img/04000139/info/icon.png,Item/Item.wz/Etc/0400.img/04000139/info/iconRaw.png
Etc,0400,4000140,Bodyguard B's Bullet Shell,A bullet shell of the gun that Bodyguard B used.,1,1,350,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000140/info,Item/Item.wz/Etc/0400.img/04000140/info/icon.png,Item/Item.wz/Etc/0400.img/04000140/info/iconRaw.png
Etc,0400,4000141,Big Boss Flashlight,Maybe the Big Boss uses it as a secret weapon...,1,1,1000,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000141/info,Item/Item.wz/Etc/0400.img/04000141/info/icon.png,Item/Item.wz/Etc/0400.img/04000141/info/iconRaw.png
Etc,0400,4000142,Jr. Sentinel Shellpiece,A hard piece of rock that forms the body of Jr. Sentinel.,1,1,1,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000142/info,Item/Item.wz/Etc/0400.img/04000142/info/icon.png,Item/Item.wz/Etc/0400.img/04000142/info/iconRaw.png
Etc,0400,4000143,Zombie Teddy Bear,"A Teddy plushy that's been controlled by Soul Teddy. The soul is long gone, and what's left is a torn-up toy.",1,1,78,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000143/info,Item/Item.wz/Etc/0400.img/04000143/info/icon.png,Item/Item.wz/Etc/0400.img/04000143/info/iconRaw.png
Etc,0400,4000144,Free Spirit,"A soul that used to be stuck on the back of Master Soul Teddy. The soul is now set free, and it's smiling.",1,1,84,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000144/info,Item/Item.wz/Etc/0400.img/04000144/info/icon.png,Item/Item.wz/Etc/0400.img/04000144/info/iconRaw.png
Etc,0400,4000145,Sealed-up Grandpa Clock,Sealed up the center of the clock with a charm .,1,1,88,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000145/info,Item/Item.wz/Etc/0400.img/04000145/info/icon.png,Item/Item.wz/Etc/0400.img/04000145/info/iconRaw.png
Etc,0400,4000146,Evil Spirit,"The heart of the Dark Clock is broken, and the charm is stuck on it, but it's still not fully sealed up. As a result, it gives off black aura all around it.",1,1,95,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000146/info,Item/Item.wz/Etc/0400.img/04000146/info/icon.png,Item/Item.wz/Etc/0400.img/04000146/info/iconRaw.png
Etc,0400,4000147,Sealed Teddy Bear,A sealed-up Teddy bear that's been controlled by Death Teddy.,1,1,118,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000147/info,Item/Item.wz/Etc/0400.img/04000147/info/icon.png,Item/Item.wz/Etc/0400.img/04000147/info/iconRaw.png
Etc,0400,4000148,Binding Bridle,The bridle that bound Master Death Teddy's hand and the Teddys.,1,1,128,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000148/info,Item/Item.wz/Etc/0400.img/04000148/info/icon.png,Item/Item.wz/Etc/0400.img/04000148/info/iconRaw.png
Etc,0400,4000149,Sealed Bottle,A pot that is a source of power that sealed up the phantom watch.,1,1,140,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000149/info,Item/Item.wz/Etc/0400.img/04000149/info/icon.png,Item/Item.wz/Etc/0400.img/04000149/info/iconRaw.png
Etc,0400,4000150,Ice Piece,An ice piece formed after the death of Grim Phantom Watch.,1,1,147,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000150/info,Item/Item.wz/Etc/0400.img/04000150/info/icon.png,Item/Item.wz/Etc/0400.img/04000150/info/iconRaw.png
Etc,0400,4000151,Gatekeeper Armband,An armband from the Gatekeeper.,1,1,160,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000151/info,Item/Item.wz/Etc/0400.img/04000151/info/icon.png,Item/Item.wz/Etc/0400.img/04000151/info/iconRaw.png
Etc,0400,4000152,Tanathos Strap,A strap from Tanathos,1,1,160,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000152/info,Item/Item.wz/Etc/0400.img/04000152/info/icon.png,Item/Item.wz/Etc/0400.img/04000152/info/iconRaw.png
Etc,0400,4000153,Snorkle,Used by Scuba Pepe to breathe while swimming.,1,1,32,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000153/info,Item/Item.wz/Etc/0400.img/04000153/info/icon.png,Item/Item.wz/Etc/0400.img/04000153/info/iconRaw.png
Etc,0400,4000154,Toy Baby Seal,A toy figure that's modeled after Jr. Seal.,1,1,34,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000154/info,Item/Item.wz/Etc/0400.img/04000154/info/icon.png,Item/Item.wz/Etc/0400.img/04000154/info/iconRaw.png
Etc,0400,4000155,Seal Skin,A seal skin made with processed Freezer skins.,1,1,40,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000155/info,Item/Item.wz/Etc/0400.img/04000155/info/icon.png,Item/Item.wz/Etc/0400.img/04000155/info/iconRaw.png
Etc,0400,4000156,Seal Tooth,A long tooth removed from Sparker; looks very strong and powerful.,1,1,40,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000156/info,Item/Item.wz/Etc/0400.img/04000156/info/icon.png,Item/Item.wz/Etc/0400.img/04000156/info/iconRaw.png
Etc,0400,4000157,Seal Meat,Seal meat is as nutritious a food as it gets.,1,1,42,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000157/info,Item/Item.wz/Etc/0400.img/04000157/info/icon.png,Item/Item.wz/Etc/0400.img/04000157/info/iconRaw.png
Etc,0400,4000158,Poopa Egg,A small egg laid by a Poopa.,1,1,50,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000158/info,Item/Item.wz/Etc/0400.img/04000158/info/icon.png,Item/Item.wz/Etc/0400.img/04000158/info/iconRaw.png
Etc,0400,4000159,Poison Poopa's Poisonous Spikes,A poisoned set of spikes from Poison Poopa.,1,1,52,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000159/info,Item/Item.wz/Etc/0400.img/04000159/info/icon.png,Item/Item.wz/Etc/0400.img/04000159/info/iconRaw.png
Etc,0400,4000160,Needle,"A long, sharp needle from Pinboom's body.",1,1,12,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000160/info,Item/Item.wz/Etc/0400.img/04000160/info/icon.png,Item/Item.wz/Etc/0400.img/04000160/info/iconRaw.png
Etc,0400,4000161,Sea Horse Tail,A rolled-up tail from Seacle.,1,1,14,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000161/info,Item/Item.wz/Etc/0400.img/04000161/info/icon.png,Item/Item.wz/Etc/0400.img/04000161/info/iconRaw.png
Etc,0400,4000162,Flamboyant Scale Skin,A scale skin with flamboyant colors in tact from Krappi.,1,1,16,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000162/info,Item/Item.wz/Etc/0400.img/04000162/info/icon.png,Item/Item.wz/Etc/0400.img/04000162/info/iconRaw.png
Etc,0400,4000163,Sea Horse Horn,A round horn from the head of Cico.,1,1,19,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000163/info,Item/Item.wz/Etc/0400.img/04000163/info/icon.png,Item/Item.wz/Etc/0400.img/04000163/info/iconRaw.png
Etc,0400,4000164,Bubble Fish's Thoughts,"A small, red jewel from the inside of Bubblefish.",1,1,22,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000164/info,Item/Item.wz/Etc/0400.img/04000164/info/icon.png,Item/Item.wz/Etc/0400.img/04000164/info/iconRaw.png
Etc,0400,4000165,Flamboyant Petal,A flower petal from the head of Flowerfish.,1,1,24,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000165/info,Item/Item.wz/Etc/0400.img/04000165/info/icon.png,Item/Item.wz/Etc/0400.img/04000165/info/iconRaw.png
Etc,0400,4000166,Shrimp Meat,A delicious shrimp from Krip.,1,1,26,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000166/info,Item/Item.wz/Etc/0400.img/04000166/info/icon.png,Item/Item.wz/Etc/0400.img/04000166/info/iconRaw.png
Etc,0400,4000167,Hard Needle,"A hard, solid needle from Mask Fish.",1,1,29,,200,Item/Item.wz/Etc/0400.img.xml,Item/Item.wz/Etc/0400.img/04000167/info,Item/Item.wz/Etc/0400.img/04000167/info/icon.png,Item/Item.wz/Etc/0400.img/04000167/info/iconRaw.png
